image,plate_index,candidate_rank,selected,estimated_type,plate_type,plate_subtype,target_len,text_len,length_ok,text,lpr_score,beam_score
fenqusai/test_photo/ccpd2019_ccpd_db__0171-3_3-190_452_379_528-379_516_190_528_190_464_379_452-0_0_28_29_33_30_29-26-21.jpg,0,2,False,blue,yellow,,7,7,True,皖A45965,1.0,0.0
fenqusai/test_photo/ccpd2019_ccpd_db__0171-3_3-190_452_379_528-379_516_190_528_190_464_379_452-0_0_28_29_33_30_29-26-21.jpg,0,3,False,blue,black,,7,7,True,皖A45965,1.0,0.0
fenqusai/test_photo/ccpd2019_ccpd_db__0748-7_36-220_573_626_727-567_680_220_727_279_620_626_573-0_0_15_25_27_31_16-26-75.jpg,0,0,False,blue,blue,,7,7,True,津ARJ1KN,0.01281459539146864,-78.42906886871512
fenqusai/test_photo/ccpd2019_ccpd_db__0748-7_36-220_573_626_727-567_680_220_727_279_620_626_573-0_0_15_25_27_31_16-26-75.jpg,0,1,False,blue,green,,8,8,True,津D4RJ1KN,0.018873098796592123,-71.46031886871512
fenqusai/test_photo/ccpd2019_ccpd_db__0748-7_36-220_573_626_727-567_680_220_727_279_620_626_573-0_0_15_25_27_31_16-26-75.jpg,0,2,False,blue,yellow,,7,7,True,津ARJ1KN,0.01281459539146864,-78.42906886871512
fenqusai/test_photo/ccpd2019_ccpd_db__0748-7_36-220_573_626_727-567_680_220_727_279_620_626_573-0_0_15_25_27_31_16-26-75.jpg,0,3,True,blue,black,,7,7,True,津4RJ1K甘,0.9563125418804725,-0.8040688687151203
fenqusai/test_photo/ccpd2019_ccpd_tilt__0359-15_23-291_497_517_630-506_571_291_630_302_556_517_497-0_0_2_32_27_32_4-67-37.jpg,0,0,False,blue,blue,,7,7,True,津AGN38E,0.5997653163033316,-9.201903115957968
fenqusai/test_photo/ccpd2019_ccpd_tilt__0359-15_23-291_497_517_630-506_571_291_630_302_556_517_497-0_0_2_32_27_32_4-67-37.jpg,0,1,False,blue,green,,8,6,False,津AGN3E,0.6843591724479545,-6.826903078705065
fenqusai/test_photo/ccpd2019_ccpd_tilt__0359-15_23-291_497_517_630-506_571_291_630_302_556_517_497-0_0_2_32_27_32_4-67-37.jpg,0,2,False,blue,yellow,,7,7,True,津AGN38E,0.5997653163033316,-9.201903115957968
fenqusai/test_photo/ccpd2019_ccpd_tilt__0359-15_23-291_497_517_630-506_571_291_630_302_556_517_497-0_0_2_32_27_32_4-67-37.jpg,0,3,True,blue,black,,7,7,True,津1AGN3E,0.9225061101551114,-1.4519030330702591
fenqusai/test_photo/ccpd2019_ccpd_tilt__0408-15_15-219_475_448_624-448_624_219_561_219_475_448_538-0_0_15_27_25_29_1-130-158.jpg,0,0,False,blue,blue,,7,7,True,鄂ANKZ63,0.6411565907010103,-8.00066809134887
fenqusai/test_photo/ccpd2019_ccpd_tilt__0408-15_15-219_475_448_624-448_624_219_561_219_475_448_538-0_0_15_27_25_29_1-130-158.jpg,0,1,False,blue,green,,8,8,True,鄂ANKZ6Z3,0.4898878567307102,-12.844418001941904
fenqusai/test_photo/ccpd2019_ccpd_tilt__0408-15_15-219_475_448_624-448_624_219_561_219_475_448_538-0_0_15_27_25_29_1-130-158.jpg,0,2,False,blue,yellow,,7,7,True,鄂ANKZ63,0.6411565907010103,-8.00066809134887
fenqusai/test_photo/ccpd2019_ccpd_tilt__0408-15_15-219_475_448_624-448_624_219_561_219_475_448_538-0_0_15_27_25_29_1-130-158.jpg,0,3,True,blue,black,,7,7,True,鄂AN闽Z63,0.9964968213197093,-0.06316792522420656
fenqusai/test_photo/ccpd2019_ccpd_tilt__0689-30_40-355_294_598_531-580_398_355_531_373_427_598_294-0_0_10_27_9_24_24-92-82.jpg,0,0,False,blue,blue,,7,5,False,津AAHL,0.3239668152285171,-20.28805543025134
fenqusai/test_photo/ccpd2019_ccpd_tilt__0689-30_40-355_294_598_531-580_398_355_531_373_427_598_294-0_0_10_27_9_24_24-92-82.jpg,0,1,False,blue,green,,8,5,False,津AAHL,0.3239668152285171,-20.28805543025134
fenqusai/test_photo/ccpd2019_ccpd_tilt__0689-30_40-355_294_598_531-580_398_355_531_373_427_598_294-0_0_10_27_9_24_24-92-82.jpg,0,2,False,blue,yellow,,7,5,False,津AAHL,0.3239668152285171,-20.28805543025134
fenqusai/test_photo/ccpd2019_ccpd_tilt__0689-30_40-355_294_598_531-580_398_355_531_373_427_598_294-0_0_10_27_9_24_24-92-82.jpg,0,3,True,blue,black,,7,5,False,津AAH桂,0.9841242927396001,-0.2880553706466955
fenqusai/test_photo/ccpd2019_ccpd_tilt__0705-17_51-186_453_515_632-515_632_249_547_186_453_452_538-0_0_21_3_30_33_24-78-115.jpg,0,0,True,blue,blue,,7,4,False,津XNJ,0.9763668309371897,-0.43050441264131223
fenqusai/test_photo/ccpd2019_ccpd_tilt__0705-17_51-186_453_515_632-515_632_249_547_186_453_452_538-0_0_21_3_30_33_24-78-115.jpg,0,1,False,blue,green,,8,4,False,津XNJ,0.9763668309371897,-0.43050441264131223
fenqusai/test_photo/ccpd2019_ccpd_tilt__0705-17_51-186_453_515_632-515_632_249_547_186_453_452_538-0_0_21_3_30_33_24-78-115.jpg,0,2,False,blue,yellow,,7,4,False,津XNJ,0.9763668309371897,-0.43050441264131223
fenqusai/test_photo/ccpd2019_ccpd_tilt__0705-17_51-186_453_515_632-515_632_249_547_186_453_452_538-0_0_21_3_30_33_24-78-115.jpg,0,3,False,blue,black,,7,4,False,津XNJ,0.9763668309371897,-0.43050441264131223
fenqusai/test_photo/ccpd2020_test__0303059895833-98_112-180_465_446_580-446_580_204_538_180_465_428_496-0_0_3_24_28_26_26_26-109-127.jpg,0,0,False,green,green,,8,8,True,豫ADFD422,0.7841486620488864,-4.37681981964613
fenqusai/test_photo/ccpd2020_test__0303059895833-98_112-180_465_446_580-446_580_204_538_180_465_428_496-0_0_3_24_28_26_26_26-109-127.jpg,0,1,False,green,green,tractor_green,8,8,True,豫ADFD422,0.7841486620488864,-4.37681981964613
fenqusai/test_photo/ccpd2020_test__0303059895833-98_112-180_465_446_580-446_580_204_538_180_465_428_496-0_0_3_24_28_26_26_26-109-127.jpg,0,2,False,green,blue,,7,7,True,豫ADD422,0.7646551984370832,-4.82994481964613
fenqusai/test_photo/ccpd2020_test__0303059895833-98_112-180_465_446_580-446_580_204_538_180_465_428_496-0_0_3_24_28_26_26_26-109-127.jpg,0,3,False,green,yellow,,7,7,True,豫ADD422,0.7646551984370832,-4.82994481964613
fenqusai/test_photo/ccpd2020_test__0303059895833-98_112-180_465_446_580-446_580_204_538_180_465_428_496-0_0_3_24_28_26_26_26-109-127.jpg,0,4,True,green,black,,7,7,True,KADD422,0.9033333839167653,-1.829944760041485
fenqusai/test_photo/ccpd2020_test__03954022988505747-90_268-190_468_534_573-531_573_193_569_190_468_534_474-0_0_3_1_31_31_32_24-115-170.jpg,0,0,True,green,green,,8,8,True,皖ADB7780,0.9999980330834197,-3.540453326422721e-05
fenqusai/test_photo/ccpd2020_test__03954022988505747-90_268-190_468_534_573-531_573_193_569_190_468_534_474-0_0_3_1_31_31_32_24-115-170.jpg,0,1,False,green,green,tractor_green,8,8,True,皖ADB7780,0.9999980330834197,-3.540453326422721e-05
fenqusai/test_photo/ccpd2020_test__03954022988505747-90_268-190_468_534_573-531_573_193_569_190_468_534_474-0_0_3_1_31_31_32_24-115-170.jpg,0,2,False,green,blue,,7,7,True,皖ADB778,0.07479588429516672,-46.673863529533264
fenqusai/test_photo/ccpd2020_test__03954022988505747-90_268-190_468_534_573-531_573_193_569_190_468_534_474-0_0_3_1_31_31_32_24-115-170.jpg,0,3,False,green,yellow,,7,7,True,皖ADB778,0.07479588429516672,-46.673863529533264
fenqusai/test_photo/ccpd2020_test__03954022988505747-90_268-190_468_534_573-531_573_193_569_190_468_534_474-0_0_3_1_31_31_32_24-115-170.jpg,0,4,False,green,black,,7,7,True,皖ADB778,0.07479588429516672,-46.673863529533264
fenqusai/test_photo/ccpd2020_test__0431992337164751-90_265-163_541_573_638-554_638_169_628_163_541_573_549-10_2_3_24_27_24_31_29-142-340.jpg,0,0,True,green,green,,8,8,True,琼CD03075,0.9985381463945707,-0.02633261680600185
fenqusai/test_photo/ccpd2020_test__0431992337164751-90_265-163_541_573_638-554_638_169_628_163_541_573_549-10_2_3_24_27_24_31_29-142-340.jpg,0,1,False,green,green,tractor_green,8,8,True,琼CD03075,0.9985381463945707,-0.02633261680600185
fenqusai/test_photo/ccpd2020_test__0431992337164751-90_265-163_541_573_638-554_638_169_628_163_541_573_549-10_2_3_24_27_24_31_29-142-340.jpg,0,2,False,green,blue,,7,7,True,琼CD0307,0.00152422081925715,-116.75289487838745
fenqusai/test_photo/ccpd2020_test__0431992337164751-90_265-163_541_573_638-554_638_169_628_163_541_573_549-10_2_3_24_27_24_31_29-142-340.jpg,0,3,False,green,yellow,,7,7,True,琼CD0307,0.00152422081925715,-116.75289487838745
fenqusai/test_photo/ccpd2020_test__0431992337164751-90_265-163_541_573_638-554_638_169_628_163_541_573_549-10_2_3_24_27_24_31_29-142-340.jpg,0,4,False,green,black,,7,7,True,琼CD0307,0.00152422081925715,-116.75289487838745
fenqusai/test_photo/ccpd2020_test__04607040229885057-92_244-228_506_591_622-591_622_259_586_228_506_580_526-0_0_3_25_30_32_32_24-145-92.jpg,0,0,True,green,green,,8,8,True,桂AD1688D,0.901053037709378,-1.8754408390334447
fenqusai/test_photo/ccpd2020_test__04607040229885057-92_244-228_506_591_622-591_622_259_586_228_506_580_526-0_0_3_25_30_32_32_24-145-92.jpg,0,1,False,green,green,tractor_green,8,8,True,桂AD1688D,0.901053037709378,-1.8754408390334447
fenqusai/test_photo/ccpd2020_test__04607040229885057-92_244-228_506_591_622-591_622_259_586_228_506_580_526-0_0_3_25_30_32_32_24-145-92.jpg,0,2,False,green,blue,,7,7,True,桂AD1688,0.07907561063991549,-45.67231417558219
fenqusai/test_photo/ccpd2020_test__04607040229885057-92_244-228_506_591_622-591_622_259_586_228_506_580_526-0_0_3_25_30_32_32_24-145-92.jpg,0,3,False,green,yellow,,7,7,True,桂AD1688,0.07907561063991549,-45.67231417558219
fenqusai/test_photo/ccpd2020_test__04607040229885057-92_244-228_506_591_622-591_622_259_586_228_506_580_526-0_0_3_25_30_32_32_24-145-92.jpg,0,4,False,green,black,,7,7,True,桂AD1688,0.07907561063991549,-45.67231417558219
fenqusai/test_photo/ccpd2020_test__055373563218390806-90_250-93_478_585_581-585_581_125_574_93_478_582_480-0_0_3_32_29_30_29_32-108-249.jpg,0,0,True,green,green,,8,8,True,新AD8565C,0.8500994586928946,-2.92323467008805
fenqusai/test_photo/ccpd2020_test__055373563218390806-90_250-93_478_585_581-585_581_125_574_93_478_582_480-0_0_3_32_29_30_29_32-108-249.jpg,0,1,False,green,green,tractor_green,8,8,True,新AD8565C,0.8500994586928946,-2.92323467008805
fenqusai/test_photo/ccpd2020_test__055373563218390806-90_250-93_478_585_581-585_581_125_574_93_478_582_480-0_0_3_32_29_30_29_32-108-249.jpg,0,2,False,green,blue,,7,7,True,新AD8565,0.05825313185064133,-51.17323360149726
fenqusai/test_photo/ccpd2020_test__055373563218390806-90_250-93_478_585_581-585_581_125_574_93_478_582_480-0_0_3_32_29_30_29_32-108-249.jpg,0,3,False,green,yellow,,7,7,True,新AD8565,0.05825313185064133,-51.17323360149726
fenqusai/test_photo/ccpd2020_test__055373563218390806-90_250-93_478_585_581-585_581_125_574_93_478_582_480-0_0_3_32_29_30_29_32-108-249.jpg,0,4,False,green,black,,7,7,True,新AD8565,0.05825313185064133,-51.17323360149726
fenqusai/test_photo/ccpd2020_train__0159700520833-90_90-235_407_458_479-458_474_235_479_235_407_456_407-0_0_3_24_33_32_28_30-125-39.jpg,0,0,True,green,green,,8,8,True,皖AD0984G,0.9999819815342424,-0.00032433530565612045
fenqusai/test_photo/ccpd2020_train__0159700520833-90_90-235_407_458_479-458_474_235_479_235_407_456_407-0_0_3_24_33_32_28_30-125-39.jpg,0,1,False,green,green,tractor_green,8,8,True,皖AD0984G,0.9999819815342424,-0.00032433530565612045
fenqusai/test_photo/ccpd2020_train__0159700520833-90_90-235_407_458_479-458_474_235_479_235_407_456_407-0_0_3_24_33_32_28_30-125-39.jpg,0,2,False,green,blue,,7,7,True,皖AD0984,0.15658056318218527,-33.37532317330612
fenqusai/test_photo/ccpd2020_train__0159700520833-90_90-235_407_458_479-458_474_235_479_235_407_456_407-0_0_3_24_33_32_28_30-125-39.jpg,0,3,False,green,yellow,,7,7,True,皖AD0984,0.15658056318218527,-33.37532317330612
fenqusai/test_photo/ccpd2020_train__0159700520833-90_90-235_407_458_479-458_474_235_479_235_407_456_407-0_0_3_24_33_32_28_30-125-39.jpg,0,4,False,green,black,,7,7,True,皖AD0984,0.15658056318218527,-33.37532317330612
fenqusai/test_photo/ccpd2020_train__3010026041666666667-93_93-145_338_313_398-309_398_149_387_145_338_313_351-0_0_3_24_26_31_33_24-64-52.jpg,0,0,True,green,green,,8,8,True,桂AD02790,0.9910823673235483,-0.16123738939622712
fenqusai/test_photo/ccpd2020_train__3010026041666666667-93_93-145_338_313_398-309_398_149_387_145_338_313_351-0_0_3_24_26_31_33_24-64-52.jpg,0,1,False,green,green,tractor_green,8,8,True,桂AD02790,0.9910823673235483,-0.16123738939622712
fenqusai/test_photo/ccpd2020_train__3010026041666666667-93_93-145_338_313_398-309_398_149_387_145_338_313_351-0_0_3_24_26_31_33_24-64-52.jpg,0,2,False,green,blue,,7,7,True,桂AD0279,0.7150902580533227,-6.036237165878809
fenqusai/test_photo/ccpd2020_train__3010026041666666667-93_93-145_338_313_398-309_398_149_387_145_338_313_351-0_0_3_24_26_31_33_24-64-52.jpg,0,3,False,green,yellow,,7,7,True,桂AD0279,0.7150902580533227,-6.036237165878809
fenqusai/test_photo/ccpd2020_train__3010026041666666667-93_93-145_338_313_398-309_398_149_387_145_338_313_351-0_0_3_24_26_31_33_24-64-52.jpg,0,4,False,green,black,,7,7,True,桂AD0279,0.7150902580533227,-6.036237165878809
fenqusai/test_photo/ccpd2020_train__3035634765625-90_94-177_447_546_544-546_544_185_544_177_453_541_447-0_0_3_24_30_29_24_24-136-305.jpg,0,0,True,green,green,,8,8,True,皖AD06500,0.9922223859409754,-0.14054431402300338
fenqusai/test_photo/ccpd2020_train__3035634765625-90_94-177_447_546_544-546_544_185_544_177_453_541_447-0_0_3_24_30_29_24_24-136-305.jpg,0,1,False,green,green,tractor_green,8,8,True,皖AD06500,0.9922223859409754,-0.14054431402300338
fenqusai/test_photo/ccpd2020_train__3035634765625-90_94-177_447_546_544-546_544_185_544_177_453_541_447-0_0_3_24_30_29_24_24-136-305.jpg,0,2,False,green,blue,,7,7,True,皖AD0650,0.3218479550973823,-20.406168613668427
fenqusai/test_photo/ccpd2020_train__3035634765625-90_94-177_447_546_544-546_544_185_544_177_453_541_447-0_0_3_24_30_29_24_24-136-305.jpg,0,3,False,green,yellow,,7,7,True,皖AD0650,0.3218479550973823,-20.406168613668427
fenqusai/test_photo/ccpd2020_train__3035634765625-90_94-177_447_546_544-546_544_185_544_177_453_541_447-0_0_3_24_30_29_24_24-136-305.jpg,0,4,False,green,black,,7,7,True,皖AD0650,0.3218479550973823,-20.406168613668427
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,0,0,True,yellow,yellow,,7,7,True,辽A4646A,0.9649015793485024,-0.6431251168250895
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,0,1,False,yellow,blue,,7,7,True,辽A4646A,0.9649015793485024,-0.6431251168250895
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,0,2,False,yellow,green,,8,8,True,辽A45646A,0.949942166929492,-0.9243751168250895
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,0,3,False,yellow,black,,7,7,True,辽A4646A,0.9649015793485024,-0.6431251168250895
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,1,0,True,blue,blue,,7,3,False,桂A4,0.9433235432339208,-1.0502271947533401
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,1,1,False,blue,green,,8,3,False,桂A4,0.9433235432339208,-1.0502271947533401
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,1,2,False,blue,yellow,,7,3,False,桂A4,0.9433235432339208,-1.0502271947533401
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,1,3,False,blue,black,,7,3,False,桂A4,0.9433235432339208,-1.0502271947533401
fenqusai/test_photo/clpd_CLPD_1200__580.jpg,0,0,True,blue,blue,,7,7,True,苏GB0000,1.0,0.0
fenqusai/test_photo/clpd_CLPD_1200__580.jpg,0,1,False,blue,green,,8,8,True,苏GXB0000,0.14195332899631125,-35.140625
fenqusai/test_photo/clpd_CLPD_1200__580.jpg,0,2,False,blue,yellow,,7,7,True,苏GB0000,1.0,0.0
fenqusai/test_photo/clpd_CLPD_1200__580.jpg,0,3,False,blue,black,,7,7,True,苏GB0000,1.0,0.0
fenqusai/test_photo/crpd_double_test__38_0026.jpg,0,0,True,blue,blue,,7,7,True,渝E99U75,0.9654647698023153,-0.6326220032987635
fenqusai/test_photo/crpd_double_test__38_0026.jpg,0,1,False,blue,green,,8,8,True,渝FE99U75,0.4225132228997047,-15.507621645670952
fenqusai/test_photo/crpd_double_test__38_0026.jpg,0,2,False,blue,yellow,,7,7,True,渝E99U75,0.9654647698023153,-0.6326220032987635
fenqusai/test_photo/crpd_double_test__38_0026.jpg,0,3,False,blue,black,,7,7,True,渝E99U75,0.9654647698023153,-0.6326220032987635
fenqusai/test_photo/crpd_double_test__38_0026.jpg,1,0,True,blue,blue,,7,7,True,陕A5BNV3,0.9715684333350159,-0.5191842914064111
fenqusai/test_photo/crpd_double_test__38_0026.jpg,1,1,False,blue,green,,8,7,False,陕A5BNV3,0.9715684333350159,-0.5191842914064111
fenqusai/test_photo/crpd_double_test__38_0026.jpg,1,2,False,blue,yellow,,7,7,True,陕A5BNV3,0.9715684333350159,-0.5191842914064111
fenqusai/test_photo/crpd_double_test__38_0026.jpg,1,3,False,blue,black,,7,7,True,陕A5BNV3,0.9715684333350159,-0.5191842914064111
fenqusai/test_photo/crpd_double_test__38_0026.jpg,2,0,False,blue,blue,,7,7,True,鲁L6S62T,0.025078007103283673,-66.3437525033919
fenqusai/test_photo/crpd_double_test__38_0026.jpg,2,1,False,blue,green,,8,7,False,鲁L6S62T,0.025078007103283673,-66.3437525033919
fenqusai/test_photo/crpd_double_test__38_0026.jpg,2,2,False,blue,yellow,,7,7,True,鲁L6S62T,0.025078007103283673,-66.3437525033919
fenqusai/test_photo/crpd_double_test__38_0026.jpg,2,3,True,blue,black,,7,7,True,4L6S62T,0.40897659018064847,-16.093752503391897
fenqusai/test_photo/crpd_double_test__50_0419.jpg,0,0,True,blue,blue,,7,7,True,赣KP9801,0.978736478211093,-0.3868712484836294
fenqusai/test_photo/crpd_double_test__50_0419.jpg,0,1,False,blue,green,,8,8,True,赣KPS9801,0.36288099093403514,-18.24624624848363
fenqusai/test_photo/crpd_double_test__50_0419.jpg,0,2,False,blue,yellow,,7,7,True,赣KP9801,0.978736478211093,-0.3868712484836294
fenqusai/test_photo/crpd_double_test__50_0419.jpg,0,3,False,blue,black,,7,7,True,赣KP9801,0.978736478211093,-0.3868712484836294
fenqusai/test_photo/crpd_double_test__50_0419.jpg,1,0,False,yellow,yellow,,7,7,True,鄂ARG128,0.7259407169117176,-5.765164643481512
fenqusai/test_photo/crpd_double_test__50_0419.jpg,1,1,False,yellow,blue,,7,7,True,鄂ARG128,0.7259407169117176,-5.765164643481512
fenqusai/test_photo/crpd_double_test__50_0419.jpg,1,2,True,yellow,green,,8,6,False,鄂AG128,0.9684170233548306,-0.5776645540745449
fenqusai/test_photo/crpd_double_test__50_0419.jpg,1,3,False,yellow,black,,7,7,True,鄂ARG128,0.7259407169117176,-5.765164643481512
fenqusai/test_photo/crpd_double_test__50_0419.jpg,2,0,True,blue,blue,,7,7,True,冀A29DC5,0.9843986698596543,-0.2830376103393064
fenqusai/test_photo/crpd_double_test__50_0419.jpg,2,1,False,blue,green,,8,8,True,冀A429DC5,0.8006578832900703,-4.001787632691048
fenqusai/test_photo/crpd_double_test__50_0419.jpg,2,2,False,blue,yellow,,7,7,True,冀A29DC5,0.9843986698596543,-0.2830376103393064
fenqusai/test_photo/crpd_double_test__50_0419.jpg,2,3,False,blue,black,,7,7,True,冀A29DC5,0.9843986698596543,-0.2830376103393064
fenqusai/test_photo/crpd_double_train__57_0591.jpg,0,0,True,green,green,,8,8,True,蒙VAM1593,0.2275307662774199,-26.648456640308716
fenqusai/test_photo/crpd_double_train__57_0591.jpg,0,1,False,green,green,tractor_green,8,8,True,蒙VAM1593,0.2275307662774199,-26.648456640308716
fenqusai/test_photo/crpd_double_train__57_0591.jpg,0,2,False,green,blue,,7,7,True,蒙AM1593,0.14690490396402528,-34.523456640308716
fenqusai/test_photo/crpd_double_train__57_0591.jpg,0,3,False,green,yellow,,7,7,True,蒙AM1593,0.14690490396402528,-34.523456640308716
fenqusai/test_photo/crpd_double_train__57_0591.jpg,0,4,False,green,black,,7,7,True,蒙1AM159,0.1994056248062717,-29.023455837508656
fenqusai/test_photo/crpd_double_train__57_0591.jpg,1,0,False,blue,blue,,7,7,True,川EH9S19,0.6940224578204129,-6.574517262488314
fenqusai/test_photo/crpd_double_train__57_0591.jpg,1,1,False,blue,green,,8,7,False,川EH9S19,0.6940224578204129,-6.574517262488314
fenqusai/test_photo/crpd_double_train__57_0591.jpg,1,2,False,blue,yellow,,7,7,True,川EH9S19,0.6940224578204129,-6.574517262488314
fenqusai/test_photo/crpd_double_train__57_0591.jpg,1,3,True,blue,black,,7,7,True,4EH9S19,0.968586352668739,-0.5745174995099092
fenqusai/test_photo/crpd_double_train__57_0591.jpg,2,0,True,blue,blue,,7,7,True,冀AZ5958,0.9462765674898722,-0.9939671643076622
fenqusai/test_photo/crpd_double_train__57_0591.jpg,2,1,False,blue,green,,8,7,False,冀AZ5958,0.9462765674898722,-0.9939671643076622
fenqusai/test_photo/crpd_double_train__57_0591.jpg,2,2,False,blue,yellow,,7,7,True,冀AZ5958,0.9462765674898722,-0.9939671643076622
fenqusai/test_photo/crpd_double_train__57_0591.jpg,2,3,False,blue,black,,7,7,True,冀AZ5958,0.9462765674898722,-0.9939671643076622
fenqusai/test_photo/crpd_double_train__62_0217.jpg,0,0,True,blue,blue,,7,7,True,藏EB5588,0.9999999933772621,-1.1920928244535389e-07
fenqusai/test_photo/crpd_double_train__62_0217.jpg,0,1,False,blue,green,,8,8,True,藏EBE5588,0.41325908611417794,-15.90625
fenqusai/test_photo/crpd_double_train__62_0217.jpg,0,2,False,blue,yellow,,7,7,True,藏EB5588,0.9999999933772621,-1.1920928244535389e-07
fenqusai/test_photo/crpd_double_train__62_0217.jpg,0,3,False,blue,black,,7,7,True,藏EB5588,0.9999999933772621,-1.1920928244535389e-07
fenqusai/test_photo/crpd_double_train__62_0217.jpg,1,0,True,blue,blue,,7,7,True,川A6C8Q1,0.9999991324284286,-1.5616295058862306e-05
fenqusai/test_photo/crpd_double_train__62_0217.jpg,1,1,False,blue,green,,8,7,False,川A6C8Q1,0.9999991324284286,-1.5616295058862306e-05
fenqusai/test_photo/crpd_double_train__62_0217.jpg,1,2,False,blue,yellow,,7,7,True,川A6C8Q1,0.9999991324284286,-1.5616295058862306e-05
fenqusai/test_photo/crpd_double_train__62_0217.jpg,1,3,False,blue,black,,7,7,True,川A6C8Q1,0.9999991324284286,-1.5616295058862306e-05
fenqusai/test_photo/crpd_double_train__62_2540.jpg,0,0,True,blue,blue,,7,7,True,川BD9239,0.9999848219476263,-0.0002732070161073352
fenqusai/test_photo/crpd_double_train__62_2540.jpg,0,1,False,blue,green,,8,8,True,川BD09239,0.5837925377349918,-9.687772851701993
fenqusai/test_photo/crpd_double_train__62_2540.jpg,0,2,False,blue,yellow,,7,7,True,川BD9239,0.9999848219476263,-0.0002732070161073352
fenqusai/test_photo/crpd_double_train__62_2540.jpg,0,3,False,blue,black,,7,7,True,川BD9239,0.9999848219476263,-0.0002732070161073352
fenqusai/test_photo/crpd_double_train__62_2540.jpg,1,0,True,unknown_7,blue,,7,7,True,辽BG0303,0.9948441655455872,-0.0930450893665622
fenqusai/test_photo/crpd_double_train__62_2540.jpg,1,1,False,unknown_7,green,,8,7,False,辽BG0303,0.9948441655455872,-0.0930450893665622
fenqusai/test_photo/crpd_double_train__62_2540.jpg,1,2,False,unknown_7,yellow,,7,7,True,辽BG0303,0.9948441655455872,-0.0930450893665622
fenqusai/test_photo/crpd_double_train__62_2540.jpg,1,3,False,unknown_7,black,,7,7,True,辽BG0303,0.9948441655455872,-0.0930450893665622
fenqusai/test_photo/crpd_double_train__62_2540.jpg,1,4,False,unknown_7,special_7,,7,7,True,辽BG0303,0.9948441655455872,-0.0930450893665622
fenqusai/test_photo/crpd_double_train__62_2540.jpg,1,5,False,unknown_7,unknown_8,,8,7,False,辽BG0303,0.9948441655455872,-0.0930450893665622
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,0,0,False,blue,blue,,7,7,True,桂KYY252,0.8358278728685775,-3.227986454297877
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,0,1,False,blue,green,,8,8,True,桂KYY252K,0.29404059530540433,-22.032673954297877
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,0,2,False,blue,yellow,,7,7,True,桂KYY252,0.8358278728685775,-3.227986454297877
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,0,3,True,blue,black,,7,7,True,NKYY252,0.9977532806136011,-0.04048644684729652
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,1,0,True,blue,blue,,7,7,True,川A8P43Q,1.0,0.0
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,1,1,False,blue,green,,8,8,True,川A8PQ43Q,0.13616013657480666,-35.890625
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,1,2,False,blue,yellow,,7,7,True,川A8P43Q,1.0,0.0
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,1,3,False,blue,black,,7,7,True,川A8P43Q,1.0,0.0
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,2,0,True,blue,blue,,7,7,True,川A228MG,0.9999973774609144,-4.7205765440594405e-05
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,2,1,False,blue,green,,8,8,True,川A228LMG,0.10698906305227648,-40.23051595576544
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,2,2,False,blue,yellow,,7,7,True,川A228MG,0.9999973774609144,-4.7205765440594405e-05
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,2,3,False,blue,black,,7,7,True,川A228MG,0.9999973774609144,-4.7205765440594405e-05
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,3,0,True,blue,blue,,7,7,True,冀AW197H,0.9969625509564302,-0.05475728618125686
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,3,1,False,blue,green,,8,7,False,冀AW197H,0.9969625509564302,-0.05475728618125686
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,3,2,False,blue,yellow,,7,7,True,冀AW197H,0.9969625509564302,-0.05475728618125686
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,3,3,False,blue,black,,7,7,True,冀AW197H,0.9969625509564302,-0.05475728618125686
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,4,0,False,blue,blue,,7,7,True,云LQ6T9T,0.8157233066393553,-3.6662411973804865
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,4,1,True,blue,green,,8,8,True,云LQ6T91T,0.9977114438728606,-0.041241219732228274
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,4,2,False,blue,yellow,,7,7,True,云LQ6T9T,0.8157233066393553,-3.6662411973804865
