image,detection_index,class_id,class_name,score,x1,y1,x2,y2,width,height,area
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,3,2,car,0.7755279541015625,949,303,1114,381,165,78,12870
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,4,2,car,0.652313232421875,397,305,452,359,55,54,2970
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,5,2,car,0.5777797698974609,516,321,558,349,42,28,1176
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,6,2,car,0.5410423278808594,0,283,40,376,40,93,3720
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,7,2,car,0.49094581604003906,461,321,494,351,33,30,990
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,8,2,car,0.47090721130371094,601,323,624,349,23,26,598
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,9,2,car,0.4508686065673828,616,322,642,353,26,31,806
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,10,2,car,0.44418907165527344,632,317,663,358,31,41,1271
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,11,2,car,0.427490234375,478,322,504,350,26,28,728
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,12,2,car,0.35877227783203125,656,297,711,364,55,67,3685
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,13,2,car,0.3540153503417969,442,317,468,353,26,36,936
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,14,2,car,0.3473358154296875,495,323,519,346,24,23,552
fenqusai/test_photo/bdd100k_train__1f43f8df-fe32532d.jpg,15,2,car,0.33397674560546875,588,319,609,343,21,24,504
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,0,2,car,0.9164008498191833,826,326,1279,506,453,180,81540
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,1,2,car,0.8697509765625,664,355,865,457,201,102,20502
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,2,2,car,0.855255126953125,543,356,679,431,136,75,10200
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,3,2,car,0.8382816314697266,445,355,563,413,118,58,6844
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,4,2,car,0.8382816314697266,290,343,389,392,99,49,4851
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,5,2,car,0.8349418640136719,369,345,469,402,100,57,5700
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,6,2,car,0.8190155029296875,0,286,84,453,84,167,14028
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,7,2,car,0.7948646545410156,224,339,320,388,96,49,4704
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,8,2,car,0.7547874450683594,39,328,118,426,79,98,7742
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,9,2,car,0.7113704681396484,205,340,248,372,43,32,1376
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,10,2,car,0.5610809326171875,183,340,214,363,31,23,713
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,11,2,car,0.5443820953369141,100,338,145,362,45,24,1080
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,12,2,car,0.4208106994628906,157,341,193,363,36,22,792
fenqusai/test_photo/bdd100k_train__227c4a9a-0ac7f7dc.jpg,13,2,car,0.2638416290283203,138,341,170,361,32,20,640
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,0,2,car,0.8400341272354126,892,363,1279,658,387,295,114165
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,1,2,car,0.7719039916992188,764,418,943,555,179,137,24523
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,2,2,car,0.7465362548828125,167,483,243,523,76,40,3040
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,3,2,car,0.7380886077880859,710,437,796,527,86,90,7740
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,4,2,car,0.7280693054199219,662,441,736,508,74,67,4958
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,5,2,car,0.6846523284912109,34,502,103,545,69,43,2967
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,6,2,car,0.5844593048095703,0,508,51,557,51,49,2499
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,7,2,car,0.5677604675292969,629,435,685,498,56,63,3528
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,8,2,car,0.5610809326171875,279,475,325,504,46,29,1334
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,9,3,traffic_light,0.5310230255126953,354,393,368,413,14,20,280
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,10,2,car,0.5276832580566406,244,478,283,505,39,27,1053
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,11,2,car,0.47090721130371094,328,471,361,492,33,21,693
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,12,2,car,0.4508686065673828,590,450,615,481,25,31,775
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,13,2,car,0.41413116455078125,611,444,643,488,32,44,1408
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,14,2,car,0.4074516296386719,508,453,528,469,20,16,320
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,15,3,traffic_light,0.4074516296386719,556,387,571,404,15,17,255
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,16,2,car,0.36069488525390625,567,451,591,473,24,22,528
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,17,2,car,0.347900390625,414,460,445,480,31,20,620
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,18,2,car,0.3473358154296875,495,454,515,471,20,17,340
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,19,3,traffic_light,0.32978057861328125,460,429,472,443,12,14,168
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,20,2,car,0.3139381408691406,546,455,562,469,16,14,224
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,21,2,car,0.27720069885253906,480,455,499,473,19,18,342
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,22,2,car,0.27720069885253906,441,456,465,476,24,20,480
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,23,3,traffic_light,0.2738609313964844,175,413,188,434,13,21,273
fenqusai/test_photo/bdd100k_train__234d962e-47dd34ba.jpg,24,2,car,0.25048255920410156,463,456,487,476,24,20,480
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,0,2,car,0.9018548130989075,0,302,323,604,323,302,97546
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,1,2,car,0.8769989013671875,840,329,1059,453,219,124,27156
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,2,2,car,0.8661270141601562,185,230,496,462,311,232,72152
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,3,2,car,0.8618531823158264,972,331,1279,597,307,266,81662
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,4,2,car,0.7547874450683594,481,297,558,409,77,112,8624
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,5,2,car,0.6412353515625,730,323,800,379,70,56,3920
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,6,2,car,0.6111774444580078,540,308,582,375,42,67,2814
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,7,2,car,0.5510616302490234,620,326,640,344,20,18,360
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,8,2,car,0.4542083740234375,574,328,604,354,30,26,780
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,9,2,car,0.43125152587890625,677,328,700,350,23,22,506
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,10,2,car,0.4241504669189453,696,329,723,360,27,31,837
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,11,2,car,0.3807334899902344,714,328,743,366,29,38,1102
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,12,2,car,0.3673744201660156,586,328,614,353,28,25,700
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,13,2,car,0.3439960479736328,657,326,673,342,16,16,256
fenqusai/test_photo/bdd100k_train__237aed01-7802f799.jpg,14,2,car,0.2738609313964844,606,328,624,349,18,21,378
fenqusai/test_photo/bdd100k_train__2b395b41-31f88bbc.jpg,0,2,car,0.7915248870849609,381,381,448,423,67,42,2814
fenqusai/test_photo/bdd100k_train__2b395b41-31f88bbc.jpg,1,2,car,0.6445751190185547,588,373,632,397,44,24,1056
fenqusai/test_photo/bdd100k_train__2b395b41-31f88bbc.jpg,2,2,car,0.5544662475585938,550,370,572,388,22,18,396
fenqusai/test_photo/bdd100k_train__2b395b41-31f88bbc.jpg,3,2,car,0.3439960479736328,519,376,536,391,17,15,255
fenqusai/test_photo/bdd100k_train__2b395b41-31f88bbc.jpg,4,2,car,0.28629302978515625,851,360,891,380,40,20,800
fenqusai/test_photo/bdd100k_train__2b395b41-31f88bbc.jpg,5,2,car,0.25716209411621094,1013,350,1044,364,31,14,434
fenqusai/test_photo/bdd100k_train__2b395b41-31f88bbc.jpg,6,2,car,0.25048255920410156,926,357,955,373,29,16,464
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,0,2,car,0.826263427734375,223,253,323,321,100,68,6800
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,1,2,car,0.7915248870849609,468,256,571,310,103,54,5562
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,2,2,car,0.7414283752441406,710,258,793,331,83,73,6059
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,3,2,car,0.7314090728759766,544,249,592,290,48,41,1968
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,4,2,car,0.7213897705078125,382,257,462,305,80,48,3840
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,5,3,traffic_light,0.6746330261230469,50,54,69,98,19,44,836
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,6,2,car,0.6559371948242188,331,241,412,291,81,50,4050
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,7,3,traffic_light,0.6341934204101562,72,56,91,100,19,44,836
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,8,2,car,0.5744400024414062,681,246,719,278,38,32,1216
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,9,2,car,0.5610809326171875,705,254,762,302,57,48,2736
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,10,1,person,0.5510616302490234,847,243,870,300,23,57,1311
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,11,3,traffic_light,0.49094581604003906,1132,153,1158,181,26,28,728
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,12,2,car,0.44418907165527344,443,252,491,303,48,51,2448
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,13,1,person,0.4208106994628906,800,243,822,294,22,51,1122
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,14,2,car,0.3940925598144531,496,241,535,258,39,17,663
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,15,2,car,0.3172779083251953,286,254,330,289,44,35,1540
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,16,2,car,0.31059837341308594,570,235,601,267,31,32,992
fenqusai/test_photo/bdd100k_train__363c6845-0feecca3.jpg,17,2,car,0.28629302978515625,412,241,457,261,45,20,900
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,0,2,car,0.9018548130989075,713,247,1101,503,388,256,99328
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,1,2,car,0.8769989013671875,177,277,331,372,154,95,14630
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,2,2,car,0.8480072021484375,648,289,767,403,119,114,13566
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,3,2,car,0.7636673450469971,985,315,1279,639,294,324,95256
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,4,2,car,0.74810791015625,598,283,706,375,108,92,9936
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,5,2,car,0.7013511657714844,395,303,438,336,43,33,1419
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,6,2,car,0.6885528564453125,0,279,57,435,57,156,8892
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,7,2,car,0.5276832580566406,448,310,473,334,25,24,600
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,8,2,car,0.5043048858642578,561,318,591,341,30,23,690
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,9,3,traffic_light,0.38051605224609375,456,169,469,200,13,31,403
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,10,3,traffic_light,0.3696441650390625,586,199,598,222,12,23,276
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,11,2,car,0.36403465270996094,479,317,502,336,23,19,437
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,12,3,traffic_light,0.2605018615722656,323,238,336,260,13,22,286
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,13,2,car,0.2581923007965088,473,315,493,335,20,20,400
fenqusai/test_photo/bdd100k_train__421f620b-a55038ea.jpg,14,2,car,0.25716209411621094,431,306,452,333,21,27,567
fenqusai/test_photo/bdd100k_train__42413fa3-755be384.jpg,0,2,car,0.6980113983154297,285,281,341,328,56,47,2632
fenqusai/test_photo/bdd100k_train__42413fa3-755be384.jpg,1,2,car,0.6776809692382812,195,274,297,348,102,74,7548
fenqusai/test_photo/bdd100k_train__42413fa3-755be384.jpg,2,2,car,0.66680908203125,115,277,202,336,87,59,5133
fenqusai/test_photo/bdd100k_train__42413fa3-755be384.jpg,3,2,car,0.6512546539306641,335,289,367,317,32,28,896
fenqusai/test_photo/bdd100k_train__42413fa3-755be384.jpg,4,2,car,0.5243434906005859,399,292,426,309,27,17,459
fenqusai/test_photo/bdd100k_train__4526bdb6-c0647dc0.jpg,0,2,car,0.9164008498191833,212,389,631,660,419,271,113549
fenqusai/test_photo/bdd100k_train__4526bdb6-c0647dc0.jpg,1,2,car,0.7815055847167969,161,428,255,494,94,66,6204
fenqusai/test_photo/bdd100k_train__4526bdb6-c0647dc0.jpg,2,2,car,0.7211685180664062,1,456,101,513,100,57,5700
fenqusai/test_photo/bdd100k_train__4526bdb6-c0647dc0.jpg,3,2,car,0.5510616302490234,105,451,163,487,58,36,2088
fenqusai/test_photo/bdd100k_train__50018050-7d760726.jpg,0,2,car,0.7927594780921936,0,211,266,519,266,308,81928
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,0,2,car,0.9023666381835938,815,389,1083,541,268,152,40736
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,1,2,car,0.8769989013671875,125,320,253,417,128,97,12416
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,2,2,car,0.8733749389648438,0,276,138,435,138,159,21942
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,3,2,car,0.8182430267333984,743,379,811,440,68,61,4148
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,4,2,car,0.7881851196289062,237,325,340,381,103,56,5768
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,5,2,car,0.7380886077880859,443,349,489,388,46,39,1794
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,6,3,traffic_light,0.6746330261230469,458,147,479,191,21,44,924
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,7,2,car,0.5907058715820312,1098,403,1196,460,98,57,5586
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,8,2,car,0.5435943603515625,1029,389,1172,451,143,62,8866
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,9,3,traffic_light,0.5377025604248047,435,146,457,189,22,43,946
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,10,3,traffic_light,0.5276832580566406,405,272,417,296,12,24,288
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,11,3,traffic_light,0.46756744384765625,388,310,403,324,15,14,210
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,12,2,car,0.43750953674316406,476,349,505,385,29,36,1044
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,13,2,car,0.4007720947265625,507,357,530,383,23,26,598
fenqusai/test_photo/bdd100k_train__525e514a-c3bc06fb.jpg,14,3,traffic_light,0.3272972106933594,115,243,147,269,32,26,832
fenqusai/test_photo/bdd100k_train__52a8a8ad-2d3b40b2.jpg,0,2,car,0.8149032592773438,787,322,884,404,97,82,7954
fenqusai/test_photo/bdd100k_train__52a8a8ad-2d3b40b2.jpg,1,2,car,0.7046909332275391,536,326,583,356,47,30,1410
fenqusai/test_photo/bdd100k_train__52a8a8ad-2d3b40b2.jpg,2,1,person,0.4542083740234375,0,280,35,381,35,101,3535
fenqusai/test_photo/bdd100k_train__52a8a8ad-2d3b40b2.jpg,3,3,traffic_light,0.4041118621826172,909,206,925,230,16,24,384
fenqusai/test_photo/bdd100k_train__52a8a8ad-2d3b40b2.jpg,4,3,traffic_light,0.3773937225341797,570,188,587,213,17,25,425
fenqusai/test_photo/bdd100k_train__52a8a8ad-2d3b40b2.jpg,5,3,traffic_light,0.3473358154296875,662,295,672,307,10,12,120
fenqusai/test_photo/bdd100k_train__52a8a8ad-2d3b40b2.jpg,6,2,car,0.34427642822265625,579,327,608,355,29,28,812
fenqusai/test_photo/bdd100k_train__52a8a8ad-2d3b40b2.jpg,7,2,car,0.2605018615722656,718,327,736,340,18,13,234
fenqusai/test_photo/bdd100k_train__52a8a8ad-2d3b40b2.jpg,8,3,traffic_light,0.25716209411621094,1121,302,1136,320,15,18,270
fenqusai/test_photo/bdd100k_train__55939ea4-44752892.jpg,0,2,car,0.9023666381835938,690,333,957,481,267,148,39516
fenqusai/test_photo/bdd100k_train__55939ea4-44752892.jpg,1,2,car,0.41079139709472656,512,350,542,379,30,29,870
fenqusai/test_photo/bdd100k_train__55939ea4-44752892.jpg,2,3,traffic_light,0.4074516296386719,545,323,557,341,12,18,216
fenqusai/test_photo/bdd100k_train__55939ea4-44752892.jpg,3,3,traffic_light,0.38407325744628906,523,249,538,272,15,23,345
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,0,2,car,0.855255126953125,408,347,523,428,115,81,9315
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,1,2,car,0.84075927734375,580,328,671,413,91,85,7735
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,2,2,car,0.8335113525390625,823,349,961,427,138,78,10764
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,3,2,car,0.7380886077880859,785,347,854,407,69,60,4140
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,4,2,car,0.6512546539306641,464,324,556,404,92,80,7360
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,5,2,car,0.5410423278808594,694,339,731,374,37,35,1295
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,6,2,car,0.5243434906005859,728,343,766,382,38,39,1482
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,7,3,traffic_light,0.5009651184082031,656,301,669,318,13,17,221
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,8,3,traffic_light,0.49762535095214844,293,253,321,284,28,31,868
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,9,2,car,0.44084930419921875,549,338,579,375,30,37,1110
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,10,2,car,0.41079139709472656,751,335,821,393,70,58,4060
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,11,3,traffic_light,0.3940925598144531,545,0,575,28,30,28,840
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,12,3,traffic_light,0.3807334899902344,1096,263,1127,295,31,32,992
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,13,2,car,0.36403465270996094,710,340,743,377,33,37,1221
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,14,2,car,0.36069488525390625,680,342,703,371,23,29,667
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,15,3,traffic_light,0.35735511779785156,1051,270,1070,296,19,26,494
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,16,2,car,0.33731651306152344,670,342,690,369,20,27,540
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,17,3,traffic_light,0.31528472900390625,590,304,603,318,13,14,182
fenqusai/test_photo/bdd100k_train__562a8bc8-492688f2.jpg,18,2,car,0.30391883850097656,539,341,566,379,27,38,1026
fenqusai/test_photo/bdd100k_train__5c22c5b7-15d4abbd.jpg,0,2,car,0.8951187133789062,200,314,458,451,258,137,35346
fenqusai/test_photo/bdd100k_train__5c22c5b7-15d4abbd.jpg,1,2,car,0.826263427734375,747,304,875,385,128,81,10368
fenqusai/test_photo/bdd100k_train__5c22c5b7-15d4abbd.jpg,2,2,car,0.6712932586669922,664,314,720,362,56,48,2688
fenqusai/test_photo/bdd100k_train__5c22c5b7-15d4abbd.jpg,3,2,car,0.594329833984375,430,314,521,399,91,85,7735
fenqusai/test_photo/bdd100k_train__5c22c5b7-15d4abbd.jpg,4,2,car,0.420379638671875,596,314,655,361,59,47,2773
fenqusai/test_photo/bdd100k_train__5c22c5b7-15d4abbd.jpg,5,2,car,0.374053955078125,724,312,767,366,43,54,2322
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,0,2,car,0.8951187133789062,761,389,918,493,157,104,16328
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,1,2,car,0.8951187133789062,0,420,181,544,181,124,22444
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,2,2,car,0.8697509765625,235,406,355,475,120,69,8280
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,3,2,car,0.8588790893554688,387,391,496,471,109,80,8720
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,4,2,car,0.7284164428710938,351,402,408,452,57,50,2850
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,5,2,car,0.7080307006835938,729,390,801,469,72,79,5688
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,6,2,car,0.5911388397216797,699,384,785,454,86,70,6020
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,7,2,car,0.5310230255126953,662,391,703,434,41,43,1763
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,8,2,car,0.43750953674316406,656,392,681,426,25,34,850
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,9,2,car,0.4241504669189453,639,395,662,421,23,26,598
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,10,2,car,0.39501190185546875,618,399,635,416,17,17,289
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,11,2,car,0.39075279235839844,688,387,722,445,34,58,1972
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,12,2,car,0.3406562805175781,607,396,624,411,17,15,255
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,13,2,car,0.3239574432373047,494,400,520,418,26,18,468
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,14,2,car,0.32061767578125,532,402,551,418,19,16,304
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,15,2,car,0.2899169921875,517,401,536,416,19,15,285
fenqusai/test_photo/bdd100k_train__6e350065-7cc7152c.jpg,16,2,car,0.2705211639404297,623,398,643,418,20,20,400
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,0,2,car,0.9236738681793213,607,249,931,503,324,254,82296
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,1,2,car,0.9204864501953125,964,248,1279,442,315,194,61110
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,2,2,car,0.8048839569091797,400,240,471,279,71,39,2769
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,3,2,car,0.6879920959472656,438,231,493,273,55,42,2310
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,4,3,traffic_light,0.6412353515625,526,111,552,153,26,42,1092
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,5,3,traffic_light,0.6378955841064453,868,100,881,130,13,30,390
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,6,2,car,0.6345558166503906,575,233,609,257,34,24,816
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,7,2,car,0.53436279296875,499,229,534,260,35,31,1085
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,8,3,traffic_light,0.5043048858642578,478,104,492,131,14,27,378
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,9,3,traffic_light,0.480926513671875,568,116,587,158,19,42,798
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,10,2,car,0.4742469787597656,485,234,516,269,31,35,1085
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,11,3,traffic_light,0.4475288391113281,288,188,309,207,21,19,399
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,12,3,traffic_light,0.4475288391113281,982,134,995,159,13,25,325
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,13,2,car,0.4074516296386719,533,231,556,253,23,22,506
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,14,2,car,0.3439960479736328,608,235,632,254,24,19,456
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,15,1,person,0.3406562805175781,317,231,334,274,17,43,731
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,16,1,person,0.31059837341308594,336,232,353,272,17,40,680
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,17,2,car,0.267181396484375,1227,259,1279,324,52,65,3380
fenqusai/test_photo/bdd100k_train__7394c433-ec51afd7.jpg,18,1,person,0.25048255920410156,814,229,829,255,15,26,390
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,0,2,car,0.8878707885742188,873,249,1180,392,307,143,43901
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,1,2,car,0.8480072021484375,172,251,299,328,127,77,9779
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,2,2,car,0.8349418640136719,44,260,146,313,102,53,5406
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,3,2,car,0.6913318634033203,527,250,576,284,49,34,1666
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,4,2,car,0.6445751190185547,135,255,188,300,53,45,2385
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,5,2,car,0.5644207000732422,502,252,534,277,32,25,800
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,6,2,car,0.5410423278808594,308,246,366,287,58,41,2378
