image,plate_index,candidate_rank,selected,estimated_type,plate_type,plate_subtype,target_len,text_len,length_ok,text,lpr_score,beam_score
fenqusai/test_photo/304515625-74_83-221&426_493&594-493&512_237&594_221&506_482&426-0_0_5_24_29_33_29_32-108-73.jpg,0,2,False,green,blue,,7,7,True,琼WJS92F,0.6671277824355668,-7.285926123914237
fenqusai/test_photo/304515625-74_83-221&426_493&594-493&512_237&594_221&506_482&426-0_0_5_24_29_33_29_32-108-73.jpg,0,3,False,green,yellow,,7,7,True,琼WJS92F,0.6671277824355668,-7.285926123914237
fenqusai/test_photo/304515625-74_83-221&426_493&594-493&512_237&594_221&506_482&426-0_0_5_24_29_33_29_32-108-73.jpg,0,4,True,green,black,,7,7,True,琼临领S92F,0.883800711893309,-2.2234262542993974
fenqusai/test_photo/30671875-101_110-88&427_475&602-475&602_119&522_88&427_458&484-0_0_3_24_30_24_31_33-82-166.jpg,0,0,False,green,green,,8,8,True,渝L3D5479,0.660331805293759,-7.470231029948536
fenqusai/test_photo/30671875-101_110-88&427_475&602-475&602_119&522_88&427_458&484-0_0_3_24_30_24_31_33-82-166.jpg,0,1,True,green,green,tractor_green,8,8,True,渝L3D547学,0.818947697940144,-3.5952310448496974
fenqusai/test_photo/30671875-101_110-88&427_475&602-475&602_119&522_88&427_458&484-0_0_3_24_30_24_31_33-82-166.jpg,0,2,False,green,blue,,7,7,True,渝L3D547,0.2313961922529867,-26.345230553111378
fenqusai/test_photo/30671875-101_110-88&427_475&602-475&602_119&522_88&427_458&484-0_0_3_24_30_24_31_33-82-166.jpg,0,3,False,green,yellow,,7,7,True,渝L3D547,0.2313961922529867,-26.345230553111378
fenqusai/test_photo/30671875-101_110-88&427_475&602-475&602_119&522_88&427_458&484-0_0_3_24_30_24_31_33-82-166.jpg,0,4,False,green,black,,7,7,True,渝L3D547,0.2313961922529867,-26.345230553111378
fenqusai/test_photo/32.jpg,0,0,True,blue,blue,,7,7,True,陕AZ0EP3,0.9799939561601142,-0.3637597413616831
fenqusai/test_photo/32.jpg,0,1,False,blue,green,,8,7,False,陕AZ0EP3,0.9799939561601142,-0.3637597413616831
fenqusai/test_photo/32.jpg,0,2,False,blue,yellow,,7,7,True,陕AZ0EP3,0.9799939561601142,-0.3637597413616831
fenqusai/test_photo/32.jpg,0,3,False,blue,black,,7,7,True,陕AZ0EP3,0.9799939561601142,-0.3637597413616831
fenqusai/test_photo/33.jpg,0,0,True,blue,blue,,7,7,True,川A8H3J6,0.9943467569951626,-0.10204709514971455
fenqusai/test_photo/33.jpg,0,1,False,blue,green,,8,7,False,川A8H3J6,0.9943467569951626,-0.10204709514971455
fenqusai/test_photo/33.jpg,0,2,False,blue,yellow,,7,7,True,川A8H3J6,0.9943467569951626,-0.10204709514971455
fenqusai/test_photo/33.jpg,0,3,False,blue,black,,7,7,True,川A8H3J6,0.9943467569951626,-0.10204709514971455
fenqusai/test_photo/34.jpg,0,0,True,blue,blue,,7,7,True,黑AJP250,0.9997656398210646,-0.004218977620325859
fenqusai/test_photo/34.jpg,0,1,False,blue,green,,8,7,False,黑AJP250,0.9997656398210646,-0.004218977620325859
fenqusai/test_photo/34.jpg,0,2,False,blue,yellow,,7,7,True,黑AJP250,0.9997656398210646,-0.004218977620325859
fenqusai/test_photo/34.jpg,0,3,False,blue,black,,7,7,True,黑AJP250,0.9997656398210646,-0.004218977620325859
fenqusai/test_photo/37.jpg,0,0,True,blue,blue,,7,7,True,浙B98Z10,0.9702245777744202,-0.5440987944602895
fenqusai/test_photo/37.jpg,0,1,False,blue,green,,8,7,False,浙B98Z10,0.9702245777744202,-0.5440987944602895
fenqusai/test_photo/37.jpg,0,2,False,blue,yellow,,7,7,True,浙B98Z10,0.9702245777744202,-0.5440987944602895
fenqusai/test_photo/37.jpg,0,3,False,blue,black,,7,7,True,浙B98Z10,0.9702245777744202,-0.5440987944602895
fenqusai/test_photo/374.jpg,0,0,True,blue,blue,,7,7,True,吉A12345,0.9939960442788461,-0.10839693478010304
fenqusai/test_photo/374.jpg,0,1,False,blue,green,,8,7,False,吉A12345,0.9939960442788461,-0.10839693478010304
fenqusai/test_photo/374.jpg,0,2,False,blue,yellow,,7,7,True,吉A12345,0.9939960442788461,-0.10839693478010304
fenqusai/test_photo/374.jpg,0,3,False,blue,black,,7,7,True,吉A12345,0.9939960442788461,-0.10839693478010304
fenqusai/test_photo/38.jpg,0,0,True,blue,blue,,7,7,True,新AW6312,0.9751163257454663,-0.4535731195936066
fenqusai/test_photo/38.jpg,0,1,False,blue,green,,8,7,False,新AW6312,0.9751163257454663,-0.4535731195936066
fenqusai/test_photo/38.jpg,0,2,False,blue,yellow,,7,7,True,新AW6312,0.9751163257454663,-0.4535731195936066
fenqusai/test_photo/38.jpg,0,3,False,blue,black,,7,7,True,新AW6312,0.9751163257454663,-0.4535731195936066
fenqusai/test_photo/38_0576.jpg,0,0,True,blue,blue,,7,7,True,渝D703W6,0.9999999867545251,-2.3841855067985307e-07
fenqusai/test_photo/38_0576.jpg,0,1,False,blue,green,,8,8,True,渝D703VW6,0.3628053229870513,-18.25
fenqusai/test_photo/38_0576.jpg,0,2,False,blue,yellow,,7,7,True,渝D703W6,0.9999999867545251,-2.3841855067985307e-07
fenqusai/test_photo/38_0576.jpg,0,3,False,blue,black,,7,7,True,渝D703W6,0.9999999867545251,-2.3841855067985307e-07
fenqusai/test_photo/38_0576.jpg,1,0,True,blue,blue,,7,7,True,川A79P2Z,0.9999392149357441,-0.0010941644113700022
fenqusai/test_photo/38_0576.jpg,1,1,False,blue,green,,8,7,False,川A79P2Z,0.9999392149357441,-0.0010941644113700022
fenqusai/test_photo/38_0576.jpg,1,2,False,blue,yellow,,7,7,True,川A79P2Z,0.9999392149357441,-0.0010941644113700022
fenqusai/test_photo/38_0576.jpg,1,3,False,blue,black,,7,7,True,川A79P2Z,0.9999392149357441,-0.0010941644113700022
fenqusai/test_photo/38_0665.jpg,0,0,True,blue,blue,,7,7,True,川A958CT,0.9827471199276935,-0.31326201558107414
fenqusai/test_photo/38_0665.jpg,0,1,False,blue,green,,8,8,True,川A958LCT,0.31465065119390195,-20.813261389732304
fenqusai/test_photo/38_0665.jpg,0,2,False,blue,yellow,,7,7,True,川A958CT,0.9827471199276935,-0.31326201558107414
fenqusai/test_photo/38_0665.jpg,0,3,False,blue,black,,7,7,True,川A958CT,0.9827471199276935,-0.31326201558107414
fenqusai/test_photo/38_0665.jpg,1,0,True,blue,blue,,7,7,True,渝AFS675,0.973191001706708,-0.4891484556715966
fenqusai/test_photo/38_0665.jpg,1,1,False,blue,green,,8,7,False,渝AFS675,0.973191001706708,-0.4891484556715966
fenqusai/test_photo/38_0665.jpg,1,2,False,blue,yellow,,7,7,True,渝AFS675,0.973191001706708,-0.4891484556715966
fenqusai/test_photo/38_0665.jpg,1,3,False,blue,black,,7,7,True,渝AFS675,0.973191001706708,-0.4891484556715966
fenqusai/test_photo/38_0665.jpg,2,0,True,blue,blue,,7,7,True,川A2898U,0.9998859542576962,-0.002052940428249883
fenqusai/test_photo/38_0665.jpg,2,1,False,blue,green,,8,7,False,川A2898U,0.9998859542576962,-0.002052940428249883
fenqusai/test_photo/38_0665.jpg,2,2,False,blue,yellow,,7,7,True,川A2898U,0.9998859542576962,-0.002052940428249883
fenqusai/test_photo/38_0665.jpg,2,3,False,blue,black,,7,7,True,川A2898U,0.9998859542576962,-0.002052940428249883
fenqusai/test_photo/38_0689.jpg,0,0,True,blue,blue,,7,7,True,渝CM3063,0.9919800708670928,-0.1449407115142023
fenqusai/test_photo/38_0689.jpg,0,1,False,blue,green,,8,8,True,渝CM30563,0.7943155391156671,-4.144940860525814
fenqusai/test_photo/38_0689.jpg,0,2,False,blue,yellow,,7,7,True,渝CM3063,0.9919800708670928,-0.1449407115142023
fenqusai/test_photo/38_0689.jpg,0,3,False,blue,black,,7,7,True,渝CM3063,0.9919800708670928,-0.1449407115142023
fenqusai/test_photo/38_0689.jpg,1,0,False,yellow,yellow,,7,7,True,川AS学530,0.19686244460888017,-29.25450080731912
fenqusai/test_photo/38_0689.jpg,1,1,False,yellow,blue,,7,7,True,川AS9530,0.1836553288226013,-30.50450083712144
fenqusai/test_photo/38_0689.jpg,1,2,False,yellow,green,,8,8,True,川AS95301,0.28742945599146164,-22.442000747714474
fenqusai/test_photo/38_0689.jpg,1,3,True,yellow,black,,7,7,True,川使AS学港0,0.5222778178044817,-11.692001063898488
fenqusai/test_photo/38_0727.jpg,0,0,True,blue,blue,,7,7,True,粤GY8578,0.9932183315680096,-0.1224858319619031
fenqusai/test_photo/38_0727.jpg,0,1,False,blue,green,,8,7,False,粤GY8578,0.9932183315680096,-0.1224858319619031
fenqusai/test_photo/38_0727.jpg,0,2,False,blue,yellow,,7,7,True,粤GY8578,0.9932183315680096,-0.1224858319619031
fenqusai/test_photo/38_0727.jpg,0,3,False,blue,black,,7,7,True,粤GY8578,0.9932183315680096,-0.1224858319619031
fenqusai/test_photo/38_0727.jpg,1,0,True,blue,blue,,7,7,True,川AH036Q,0.9997767617795805,-0.004018736552040991
fenqusai/test_photo/38_0727.jpg,1,1,False,blue,green,,8,8,True,川UAH036Q,0.5027193312246592,-12.379018576131728
fenqusai/test_photo/38_0727.jpg,1,2,False,blue,yellow,,7,7,True,川AH036Q,0.9997767617795805,-0.004018736552040991
fenqusai/test_photo/38_0727.jpg,1,3,False,blue,black,,7,7,True,川AH036Q,0.9997767617795805,-0.004018736552040991
fenqusai/test_photo/38_0738.jpg,0,0,False,blue,blue,,7,7,True,甘A6FY82,0.565369571522942,-10.264961750067187
fenqusai/test_photo/38_0738.jpg,0,1,False,blue,green,,8,8,True,甘A6FY820,0.3550298369051405,-18.63996201753139
fenqusai/test_photo/38_0738.jpg,0,2,False,blue,yellow,,7,7,True,甘A6FY82,0.565369571522942,-10.264961750067187
fenqusai/test_photo/38_0738.jpg,0,3,True,blue,black,,7,6,False,甘6FY82,0.9768709999769688,-0.421212105504992
fenqusai/test_photo/38_0738.jpg,1,0,True,blue,blue,,7,7,True,渝BGZ027,0.9798614663169942,-0.36619340779691356
fenqusai/test_photo/38_0738.jpg,1,1,False,blue,green,,8,7,False,渝BGZ027,0.9798614663169942,-0.36619340779691356
fenqusai/test_photo/38_0738.jpg,1,2,False,blue,yellow,,7,7,True,渝BGZ027,0.9798614663169942,-0.36619340779691356
fenqusai/test_photo/38_0738.jpg,1,3,False,blue,black,,7,7,True,渝BGZ027,0.9798614663169942,-0.36619340779691356
fenqusai/test_photo/38_0738.jpg,2,0,True,blue,blue,,7,7,True,川AG5RJ1,0.9995681721773273,-0.007774579568831541
fenqusai/test_photo/38_0738.jpg,2,1,False,blue,green,,8,7,False,川AG5RJ1,0.9995681721773273,-0.007774579568831541
fenqusai/test_photo/38_0738.jpg,2,2,False,blue,yellow,,7,7,True,川AG5RJ1,0.9995681721773273,-0.007774579568831541
fenqusai/test_photo/38_0738.jpg,2,3,False,blue,black,,7,7,True,川AG5RJ1,0.9995681721773273,-0.007774579568831541
fenqusai/test_photo/38_0751.jpg,0,0,True,blue,blue,,7,7,True,渝H67675,0.9809065231691736,-0.3470060024319537
fenqusai/test_photo/38_0751.jpg,0,1,False,blue,green,,8,8,True,渝H676T75,0.45854594526275416,-14.034506121641243
fenqusai/test_photo/38_0751.jpg,0,2,False,blue,yellow,,7,7,True,渝H67675,0.9809065231691736,-0.3470060024319537
fenqusai/test_photo/38_0751.jpg,0,3,False,blue,black,,7,7,True,渝H67675,0.9809065231691736,-0.3470060024319537
fenqusai/test_photo/38_0751.jpg,1,0,True,blue,blue,,7,7,True,川ATU491,0.9586858244044492,-0.7594535749849456
fenqusai/test_photo/38_0751.jpg,1,1,False,blue,green,,8,7,False,川ATU491,0.9586858244044492,-0.7594535749849456
fenqusai/test_photo/38_0751.jpg,1,2,False,blue,yellow,,7,7,True,川ATU491,0.9586858244044492,-0.7594535749849456
fenqusai/test_photo/38_0751.jpg,1,3,False,blue,black,,7,7,True,川ATU491,0.9586858244044492,-0.7594535749849456
fenqusai/test_photo/38_0751.jpg,2,0,False,yellow,yellow,,7,7,True,川AG29S1,0.6349053070732021,-8.177029450716788
fenqusai/test_photo/38_0751.jpg,2,1,False,yellow,blue,,7,7,True,川AG29S1,0.6349053070732021,-8.177029450716788
fenqusai/test_photo/38_0751.jpg,2,2,True,yellow,green,,8,8,True,川AAG29S1,0.781964382311567,-4.427029555024916
fenqusai/test_photo/38_0751.jpg,2,3,False,yellow,black,,7,7,True,川AG29港1,0.7711788401527567,-4.6770295252225935
fenqusai/test_photo/38_0751.jpg,3,0,True,blue,blue,,7,7,True,川A64V8Y,0.946051641549697,-0.9982461967956624
fenqusai/test_photo/38_0751.jpg,3,1,False,blue,green,,8,7,False,川A64V8Y,0.946051641549697,-0.9982461967956624
fenqusai/test_photo/38_0751.jpg,3,2,False,blue,yellow,,7,7,True,川A64V8Y,0.946051641549697,-0.9982461967956624
fenqusai/test_photo/38_0751.jpg,3,3,False,blue,black,,7,7,True,川A64V8Y,0.946051641549697,-0.9982461967956624
fenqusai/test_photo/38_0754.jpg,0,0,True,blue,blue,,7,7,True,渝CTY806,0.9920928549775461,-0.1428943008567103
fenqusai/test_photo/38_0754.jpg,0,1,False,blue,green,,8,7,False,渝CTY806,0.9920928549775461,-0.1428943008567103
fenqusai/test_photo/38_0754.jpg,0,2,False,blue,yellow,,7,7,True,渝CTY806,0.9920928549775461,-0.1428943008567103
fenqusai/test_photo/38_0754.jpg,0,3,False,blue,black,,7,7,True,渝CTY806,0.9920928549775461,-0.1428943008567103
fenqusai/test_photo/38_0754.jpg,1,0,True,blue,blue,,7,7,True,川A3E2S0,0.9997402455402954,-0.004676187631275752
fenqusai/test_photo/38_0754.jpg,1,1,False,blue,green,,8,8,True,川A3ZE2S0,0.7390844192851561,-5.442176341299501
fenqusai/test_photo/38_0754.jpg,1,2,False,blue,yellow,,7,7,True,川A3E2S0,0.9997402455402954,-0.004676187631275752
fenqusai/test_photo/38_0754.jpg,1,3,False,blue,black,,7,7,True,川A3E2S0,0.9997402455402954,-0.004676187631275752
fenqusai/test_photo/38_0754.jpg,2,0,True,blue,blue,,7,7,True,陕AM02J9,0.9902257568837478,-0.17680184268720467
fenqusai/test_photo/38_0754.jpg,2,1,False,blue,green,,8,7,False,陕AM02J9,0.9902257568837478,-0.17680184268720467
fenqusai/test_photo/38_0754.jpg,2,2,False,blue,yellow,,7,7,True,陕AM02J9,0.9902257568837478,-0.17680184268720467
fenqusai/test_photo/38_0754.jpg,2,3,False,blue,black,,7,7,True,陕AM02J9,0.9902257568837478,-0.17680184268720467
fenqusai/test_photo/38_0754.jpg,3,0,True,black,black,,7,7,True,川ATYX6S,0.9909948141515414,-0.16282759699447524
fenqusai/test_photo/38_0754.jpg,3,1,False,black,blue,,7,7,True,川ATYX6S,0.9909948141515414,-0.16282759699447524
fenqusai/test_photo/38_0754.jpg,3,2,False,black,green,,8,8,True,川AATYX6S,0.4846521919734566,-13.037827954625527
fenqusai/test_photo/38_0754.jpg,3,3,False,black,yellow,,7,7,True,川ATYX6S,0.9909948141515414,-0.16282759699447524
fenqusai/test_photo/38_0778.jpg,0,0,True,yellow,yellow,,7,7,True,渝BT9学53,0.9260506911900038,-1.3828734671114944
fenqusai/test_photo/38_0778.jpg,0,1,False,yellow,blue,,7,7,True,渝BT9953,0.8031711751903177,-3.945373526716139
fenqusai/test_photo/38_0778.jpg,0,2,False,yellow,green,,8,7,False,渝BT9953,0.8031711751903177,-3.945373526716139
fenqusai/test_photo/38_0778.jpg,0,3,False,yellow,black,,7,7,True,渝BT9学53,0.9260506911900038,-1.3828734671114944
fenqusai/test_photo/38_0778.jpg,1,0,True,blue,blue,,7,7,True,桂AE229X,0.9715990535709579,-0.5186170070619411
fenqusai/test_photo/38_0778.jpg,1,1,False,blue,green,,8,8,True,桂AAE229X,0.8877280463221802,-2.143617066666586
fenqusai/test_photo/38_0778.jpg,1,2,False,blue,yellow,,7,7,True,桂AE229X,0.9715990535709579,-0.5186170070619411
fenqusai/test_photo/38_0778.jpg,1,3,False,blue,black,,7,7,True,桂AE229X,0.9715990535709579,-0.5186170070619411
fenqusai/test_photo/38_0831.jpg,0,0,True,blue,blue,,7,7,True,川A10JL2,0.9999519073364591,-0.0008656887605411612
fenqusai/test_photo/38_0831.jpg,0,1,False,blue,green,,8,7,False,川A10JL2,0.9999519073364591,-0.0008656887605411612
fenqusai/test_photo/38_0831.jpg,0,2,False,blue,yellow,,7,7,True,川A10JL2,0.9999519073364591,-0.0008656887605411612
fenqusai/test_photo/38_0831.jpg,0,3,False,blue,black,,7,7,True,川A10JL2,0.9999519073364591,-0.0008656887605411612
fenqusai/test_photo/38_0831.jpg,1,0,True,blue,blue,,7,7,True,渝A639M1,0.999977545239726,-0.0004041902229445782
fenqusai/test_photo/38_0831.jpg,1,1,False,blue,green,,8,8,True,渝A639MT1,0.38086884242157193,-17.375403757216155
fenqusai/test_photo/38_0831.jpg,1,2,False,blue,yellow,,7,7,True,渝A639M1,0.999977545239726,-0.0004041902229445782
fenqusai/test_photo/38_0831.jpg,1,3,False,blue,black,,7,7,True,渝A639M1,0.999977545239726,-0.0004041902229445782
fenqusai/test_photo/38_0838.jpg,0,0,True,blue,blue,,7,7,True,渝AVR196,0.9860921585774179,-0.2520983093440279
fenqusai/test_photo/38_0838.jpg,0,1,False,blue,green,,8,7,False,渝AVR196,0.9860921585774179,-0.2520983093440279
fenqusai/test_photo/38_0838.jpg,0,2,False,blue,yellow,,7,7,True,渝AVR196,0.9860921585774179,-0.2520983093440279
fenqusai/test_photo/38_0838.jpg,0,3,False,blue,black,,7,7,True,渝AVR196,0.9860921585774179,-0.2520983093440279
fenqusai/test_photo/38_0838.jpg,1,0,True,blue,blue,,7,7,True,川AV97R5,0.9606914699667011,-0.7218355064933064
fenqusai/test_photo/38_0838.jpg,1,1,False,blue,green,,8,7,False,川AV97R5,0.9606914699667011,-0.7218355064933064
fenqusai/test_photo/38_0838.jpg,1,2,False,blue,yellow,,7,7,True,川AV97R5,0.9606914699667011,-0.7218355064933064
fenqusai/test_photo/38_0838.jpg,1,3,False,blue,black,,7,7,True,川AV97R5,0.9606914699667011,-0.7218355064933064
fenqusai/test_photo/38_0860.jpg,0,0,False,yellow,yellow,,7,7,True,渝BX0675,0.4335509807097861,-15.043425968090148
fenqusai/test_photo/38_0860.jpg,0,1,False,yellow,blue,,7,7,True,渝BX0675,0.4335509807097861,-15.043425968090148
fenqusai/test_photo/38_0860.jpg,0,2,False,yellow,green,,8,7,False,渝BX0675,0.4335509807097861,-15.043425968090148
fenqusai/test_photo/38_0860.jpg,0,3,True,yellow,black,,7,7,True,渝B港0港澳5,0.9371494262573078,-1.1684256551657626
fenqusai/test_photo/38_0860.jpg,1,0,True,blue,blue,,7,7,True,川AZ4Z28,0.9999990132212707,-1.7762025890988298e-05
fenqusai/test_photo/38_0860.jpg,1,1,False,blue,green,,8,8,True,川AXZ4Z28,0.3081759724267921,-21.18751776202589
fenqusai/test_photo/38_0860.jpg,1,2,False,blue,yellow,,7,7,True,川AZ4Z28,0.9999990132212707,-1.7762025890988298e-05
fenqusai/test_photo/38_0860.jpg,1,3,False,blue,black,,7,7,True,川AZ4Z28,0.9999990132212707,-1.7762025890988298e-05
fenqusai/test_photo/39.jpg,0,0,True,unknown_7,blue,,7,7,True,辽B07559,0.99993892082212,-0.0010994587792012567
fenqusai/test_photo/39.jpg,0,1,False,unknown_7,green,,8,7,False,辽B07559,0.99993892082212,-0.0010994587792012567
fenqusai/test_photo/39.jpg,0,2,False,unknown_7,yellow,,7,7,True,辽B07559,0.99993892082212,-0.0010994587792012567
fenqusai/test_photo/39.jpg,0,3,False,unknown_7,black,,7,7,True,辽B07559,0.99993892082212,-0.0010994587792012567
fenqusai/test_photo/39.jpg,0,4,False,unknown_7,special_7,,7,7,True,辽B07559,0.99993892082212,-0.0010994587792012567
fenqusai/test_photo/39.jpg,0,5,False,unknown_7,unknown_8,,8,7,False,辽B07559,0.99993892082212,-0.0010994587792012567
fenqusai/test_photo/39.jpg,1,0,False,unknown_7,blue,,7,7,True,晋A771AT,0.47126698218657176,-13.541949079182643
fenqusai/test_photo/39.jpg,1,1,False,unknown_7,green,,8,6,False,晋A71AT,0.5086772162520451,-12.166949094083805
fenqusai/test_photo/39.jpg,1,2,False,unknown_7,yellow,,7,7,True,晋A771AT,0.47126698218657176,-13.541949079182643
fenqusai/test_photo/39.jpg,1,3,True,unknown_7,black,,7,5,False,晋71AT,0.9737155567730914,-0.4794489748390447
fenqusai/test_photo/39.jpg,1,4,False,unknown_7,special_7,,7,5,False,晋71AT,0.9737155567730914,-0.4794489748390447
fenqusai/test_photo/39.jpg,1,5,False,unknown_7,unknown_8,,8,6,False,晋A71AT,0.5086772162520451,-12.166949094083805
fenqusai/test_photo/40.jpg,0,0,True,blue,blue,,7,7,True,川JN8888,0.7612251717865833,-4.910869359874589
fenqusai/test_photo/40.jpg,0,1,False,blue,green,,8,7,False,川JN8888,0.7612251717865833,-4.910869359874589
fenqusai/test_photo/40.jpg,0,2,False,blue,yellow,,7,7,True,川JN8888,0.7612251717865833,-4.910869359874589
fenqusai/test_photo/40.jpg,0,3,False,blue,black,,7,7,True,川临JN888,0.1546522750613176,-33.5983692406653
fenqusai/test_photo/41_0670.jpg,0,0,True,blue,blue,,7,7,True,苏A857LG,0.9632553226626043,-0.6738618556410074
fenqusai/test_photo/41_0670.jpg,0,1,False,blue,green,,8,7,False,苏A857LG,0.9632553226626043,-0.6738618556410074
fenqusai/test_photo/41_0670.jpg,0,2,False,blue,yellow,,7,7,True,苏A857LG,0.9632553226626043,-0.6738618556410074
fenqusai/test_photo/41_0670.jpg,0,3,False,blue,black,,7,7,True,苏A857LG,0.9632553226626043,-0.6738618556410074
fenqusai/test_photo/41_0670.jpg,1,0,True,blue,blue,,7,7,True,川A51YK7,0.9686982500346443,-0.5724381430893573
fenqusai/test_photo/41_0670.jpg,1,1,False,blue,green,,8,7,False,川A51YK7,0.9686982500346443,-0.5724381430893573
fenqusai/test_photo/41_0670.jpg,1,2,False,blue,yellow,,7,7,True,川A51YK7,0.9686982500346443,-0.5724381430893573
fenqusai/test_photo/41_0670.jpg,1,3,False,blue,black,,7,7,True,川A51YK7,0.9686982500346443,-0.5724381430893573
fenqusai/test_photo/41_0686.jpg,0,0,True,blue,blue,,7,7,True,云D6868X,0.9997868243825921,-0.0038375701660697814
fenqusai/test_photo/41_0686.jpg,0,1,False,blue,green,,8,8,True,云DJ6868X,0.4763832272472511,-13.347587689386273
fenqusai/test_photo/41_0686.jpg,0,2,False,blue,yellow,,7,7,True,云D6868X,0.9997868243825921,-0.0038375701660697814
fenqusai/test_photo/41_0686.jpg,0,3,False,blue,black,,7,7,True,云D6868X,0.9997868243825921,-0.0038375701660697814
fenqusai/test_photo/41_0686.jpg,1,0,True,blue,blue,,7,7,True,川A8H403,0.9700498910070253,-0.5473399460315704
fenqusai/test_photo/41_0686.jpg,1,1,False,blue,green,,8,8,True,川AA8H403,0.3531633993588432,-18.73483994603157
fenqusai/test_photo/41_0686.jpg,1,2,False,blue,yellow,,7,7,True,川A8H403,0.9700498910070253,-0.5473399460315704
fenqusai/test_photo/41_0686.jpg,1,3,False,blue,black,,7,7,True,川A8H403,0.9700498910070253,-0.5473399460315704
fenqusai/test_photo/41_0705.jpg,0,0,False,green,green,,8,8,True,川AP81786,0.6681686041998495,-7.257865244338973
fenqusai/test_photo/41_0705.jpg,0,1,False,green,green,tractor_green,8,8,True,川AP81786,0.6681686041998495,-7.257865244338973
fenqusai/test_photo/41_0705.jpg,0,2,True,green,blue,,7,7,True,川AP8176,0.9621052757203022,-0.6953652014981344
fenqusai/test_photo/41_0705.jpg,0,3,False,green,yellow,,7,7,True,川AP8176,0.9621052757203022,-0.6953652014981344
fenqusai/test_photo/41_0705.jpg,0,4,False,green,black,,7,7,True,川AP8176,0.9621052757203022,-0.6953652014981344
fenqusai/test_photo/41_0705.jpg,1,0,True,blue,blue,,7,7,True,川ATZ369,0.9999999933772621,-1.1920928244535389e-07
fenqusai/test_photo/41_0705.jpg,1,1,False,blue,green,,8,8,True,川AT1Z369,0.2915222649439708,-22.187500119209282
fenqusai/test_photo/41_0705.jpg,1,2,False,blue,yellow,,7,7,True,川ATZ369,0.9999999933772621,-1.1920928244535389e-07
fenqusai/test_photo/41_0705.jpg,1,3,False,blue,black,,7,7,True,川ATZ369,0.9999999933772621,-1.1920928244535389e-07
fenqusai/test_photo/41_0734.jpg,0,0,True,blue,blue,,7,7,True,云A5J6V7,0.992355536607402,-0.1381289772684795
fenqusai/test_photo/41_0734.jpg,0,1,False,blue,green,,8,7,False,云A5J6V7,0.992355536607402,-0.1381289772684795
fenqusai/test_photo/41_0734.jpg,0,2,False,blue,yellow,,7,7,True,云A5J6V7,0.992355536607402,-0.1381289772684795
fenqusai/test_photo/41_0734.jpg,0,3,False,blue,black,,7,7,True,云A5J6V7,0.992355536607402,-0.1381289772684795
fenqusai/test_photo/41_0734.jpg,1,0,False,yellow,yellow,,7,7,True,川AUG82学,0.8201547448843526,-3.5687203785782557
fenqusai/test_photo/41_0734.jpg,1,1,False,yellow,blue,,7,6,False,川AUG82,0.11897786432964137,-38.318720709779846
fenqusai/test_photo/41_0734.jpg,1,2,False,yellow,green,,8,6,False,川AUG82,0.11897786432964137,-38.318720709779846
fenqusai/test_photo/41_0734.jpg,1,3,True,yellow,black,,7,7,True,使AUG82学,0.9756502216273928,-0.4437204530840617
fenqusai/test_photo/41_0752.jpg,0,0,True,blue,blue,,7,7,True,云NH1103,0.9699541323252939,-0.549116907575808
fenqusai/test_photo/41_0752.jpg,0,1,False,blue,green,,8,7,False,云NH1103,0.9699541323252939,-0.549116907575808
fenqusai/test_photo/41_0752.jpg,0,2,False,blue,yellow,,7,7,True,云NH1103,0.9699541323252939,-0.549116907575808
fenqusai/test_photo/41_0752.jpg,0,3,False,blue,black,,7,7,True,云NH1103,0.9699541323252939,-0.549116907575808
fenqusai/test_photo/41_0752.jpg,1,0,True,blue,blue,,7,7,True,川A62B2Q,0.9999996158825909,-6.9141146923357155e-06
fenqusai/test_photo/41_0752.jpg,1,1,False,blue,green,,8,8,True,川NA62B2Q,0.21254288584711525,-27.875006914114692
fenqusai/test_photo/41_0752.jpg,1,2,False,blue,yellow,,7,7,True,川A62B2Q,0.9999996158825909,-6.9141146923357155e-06
fenqusai/test_photo/41_0752.jpg,1,3,False,blue,black,,7,7,True,川A62B2Q,0.9999996158825909,-6.9141146923357155e-06
fenqusai/test_photo/41_0752.jpg,2,0,False,blue,blue,,7,7,True,冀ATA221,0.8908370366939019,-2.0806878163120928
fenqusai/test_photo/41_0752.jpg,2,1,True,blue,green,,8,8,True,冀AATA221,0.9886379338834648,-0.20568793552138231
fenqusai/test_photo/41_0752.jpg,2,2,False,blue,yellow,,7,7,True,冀ATA221,0.8908370366939019,-2.0806878163120928
fenqusai/test_photo/41_0752.jpg,2,3,False,blue,black,,7,7,True,冀ATA221,0.8908370366939019,-2.0806878163120928
fenqusai/test_photo/41_0752.jpg,3,0,False,blue,blue,,7,1,False,桂,0.29454047463427185,-22.002099304372678
fenqusai/test_photo/41_0752.jpg,3,1,False,blue,green,,8,1,False,桂,0.29454047463427185,-22.002099304372678
fenqusai/test_photo/41_0752.jpg,3,2,False,blue,yellow,,7,3,False,桂M挂,0.39980301809349883,-16.502099542849436
fenqusai/test_photo/41_0752.jpg,3,3,True,blue,black,,7,2,False,桂挂,0.9998833752815613,-0.002099367353338266
fenqusai/test_photo/41_0775.jpg,0,0,True,blue,blue,,7,7,True,云AA666F,0.9999970197956093,-5.364375896732554e-05
